Order_ID,Order_Date,Delivery_Date,Product_Name,Category,Supplier,Warehouse,Region,Quantity,Unit_Price,Shipping_Cost,Inventory_Level,Revenue,Profit,Delivery_Status
ORD-11749,2025-08-19,2025-08-22,Organic Coffee,Grocery,FreshFoods,Warehouse B,North,6,22.48,12.0,75,134.9,4.79,On Time
ORD-11750,2025-08-20,2025-08-24,4K Monitor,Electronics,TechCorp,Warehouse C,East,3,468.62,25.0,359,1405.85,479.55,On Time
ORD-11751,2025-08-21,2025-08-26,4K Monitor,Electronics,TechCorp,Warehouse A,South,3,1138.41,25.0,359,3415.22,1182.83,On Time
ORD-11752,2025-08-21,2025-08-23,Running Shoes,Clothing,Vogue Apparel,Warehouse A,South,2,105.07,12.0,271,210.13,78.05,On Time
ORD-11753,2025-08-21,2025-08-22,Energy Drinks,Grocery,FreshFoods,Warehouse B,South,8,43.2,8.0,373,345.62,23.65,On Time
ORD-11754,2025-08-24,2025-08-29,Energy Drinks,Grocery,FreshFoods,Warehouse B,North,6,27.96,12.0,320,167.78,7.42,On Time
ORD-11755,2025-08-25,2025-08-27,Smartphone X,Electronics,TechCorp,Warehouse A,West,3,231.8,25.0,115,695.41,-104.31,On Time
ORD-11756,2025-08-25,2025-08-27,Winter Jacket,Clothing,Vogue Apparel,Warehouse C,South,3,144.5,12.0,189,433.49,167.4,On Time
ORD-11757,2025-08-26,2025-08-30,Bulk Almonds,Grocery,FreshFoods,Warehouse C,South,8,20.69,8.0,220,165.55,9.24,On Time
ORD-11758,2025-08-26,2025-08-28,Bulk Almonds,Grocery,FreshFoods,Warehouse A,South,6,17.78,8.0,87,106.69,4.54,On Time
ORD-11759,2025-08-26,2025-09-06,Smart Watch Band,Accessories,Apex Goods,Warehouse B,North,1,133.14,18.0,202,133.14,50.91,Critical Delay
ORD-11760,2025-08-26,2025-08-31,Organic Coffee,Grocery,FreshFoods,Warehouse C,South,7,44.18,8.0,206,309.26,20.74,On Time
ORD-11761,2025-08-27,2025-08-31,Energy Drinks,Grocery,FreshFoods,Warehouse C,East,11,36.47,8.0,41,401.2,28.1,On Time
ORD-11762,2025-08-28,2025-09-02,Energy Drinks,Grocery,FreshFoods,Warehouse A,South,6,42.08,8.0,8,252.47,16.2,On Time
ORD-11763,2025-08-28,2025-09-13,Running Shoes,Clothing,Vogue Apparel,Warehouse B,North,4,45.58,18.0,140,182.3,63.92,Critical Delay
ORD-11764,2025-08-28,2025-09-11,Laptop Pro,Electronics,TechCorp,Warehouse B,North,3,270.44,37.5,296,811.32,265.21,Critical Delay
ORD-11765,2025-08-29,2025-09-02,Smart Watch Band,Accessories,Apex Goods,Warehouse B,North,1,89.92,18.0,391,89.92,31.46,On Time
ORD-11766,2025-08-29,2025-08-31,Ergonomic Desk,Furniture,TimberCraft,Warehouse C,West,1,270.2,75.0,279,270.2,16.54,On Time
ORD-11767,2025-08-29,2025-08-30,Energy Drinks,Grocery,FreshFoods,Warehouse C,South,5,21.42,8.0,5,107.09,4.57,On Time
ORD-11768,2025-08-30,2025-08-31,Ergonomic Desk,Furniture,TimberCraft,Warehouse A,West,2,171.91,75.0,159,343.83,31.27,On Time
ORD-11769,2025-08-30,2025-09-01,Bulk Almonds,Grocery,FreshFoods,Warehouse A,East,12,19.58,8.0,380,234.94,14.8,On Time
ORD-11770,2025-08-30,2025-09-07,Office Chair,Furniture,TimberCraft,Warehouse B,North,1,133.91,112.5,20,133.91,-29.47,Delayed
ORD-11771,2025-08-31,2025-09-05,Winter Jacket,Clothing,Vogue Apparel,Warehouse B,North,1,83.82,18.0,244,83.82,24.53,On Time
ORD-11772,2025-08-31,2025-09-01,Organic Coffee,Grocery,FreshFoods,Warehouse B,North,14,27.48,12.0,30,384.76,24.78,On Time
ORD-11773,2025-09-01,2025-09-10,Energy Drinks,Grocery,FreshFoods,Warehouse B,West,5,32.17,8.0,112,160.87,8.87,Delayed
ORD-11774,2025-09-01,2025-09-08,Organic Coffee,Grocery,FreshFoods,Warehouse B,West,14,47.8,8.0,368,669.15,49.53,Delayed
ORD-11775,2025-09-02,2025-09-04,Winter Jacket,Clothing,Vogue Apparel,Warehouse C,West,4,108.8,12.0,396,435.19,168.08,On Time
ORD-11776,2025-09-02,2025-09-06,Bulk Almonds,Grocery,FreshFoods,Warehouse A,South,13,15.52,8.0,387,201.78,12.14,On Time
ORD-11777,2025-09-04,2025-09-07,Bulk Almonds,Grocery,FreshFoods,Warehouse C,South,8,43.15,8.0,229,345.18,-51.78,On Time
ORD-11778,2025-09-04,2025-09-08,Bulk Almonds,Grocery,FreshFoods,Warehouse B,South,7,21.63,8.0,176,151.4,8.11,On Time
ORD-11779,2025-09-04,2025-09-09,Denim Jeans,Clothing,Vogue Apparel,Warehouse C,East,4,63.0,12.0,210,251.98,94.79,On Time
ORD-11780,2025-09-06,2025-09-07,Smartphone X,Electronics,TechCorp,Warehouse A,East,1,1188.25,25.0,169,1188.25,403.39,On Time
ORD-11781,2025-09-07,2025-09-11,Office Chair,Furniture,TimberCraft,Warehouse B,North,2,483.42,112.5,307,966.84,137.12,On Time
ORD-11782,2025-09-07,2025-09-19,Bulk Almonds,Grocery,FreshFoods,Warehouse B,North,7,48.11,12.0,59,336.78,20.94,Critical Delay
ORD-11783,2025-09-07,2025-09-09,4K Monitor,Electronics,TechCorp,Warehouse B,East,1,269.65,25.0,166,269.65,81.88,On Time
ORD-11784,2025-09-08,2025-09-11,Backpack,Accessories,Apex Goods,Warehouse B,West,3,146.35,12.0,346,439.05,191.57,On Time
ORD-11785,2025-09-08,2025-09-20,Leather Wallet,Accessories,Apex Goods,Warehouse B,South,2,106.55,12.0,166,213.1,89.89,Critical Delay
ORD-11786,2025-09-08,2025-09-09,Backpack,Accessories,Apex Goods,Warehouse C,East,4,20.16,12.0,155,80.65,30.29,On Time
ORD-11787,2025-09-09,2025-09-14,Leather Wallet,Accessories,Apex Goods,Warehouse B,North,4,26.85,18.0,333,107.39,39.33,On Time
ORD-11788,2025-09-09,2025-09-13,Office Chair,Furniture,TimberCraft,Warehouse A,North,2,326.64,112.5,256,653.28,74.41,On Time
ORD-11789,2025-09-09,2025-09-10,Bulk Almonds,Grocery,FreshFoods,Warehouse A,West,5,34.73,8.0,160,173.64,9.89,On Time
ORD-11790,2025-09-10,2025-09-22,Energy Drinks,Grocery,FreshFoods,Warehouse B,North,8,10.08,12.0,74,80.64,0.45,Critical Delay
ORD-11791,2025-09-10,2025-09-24,Leather Wallet,Accessories,Apex Goods,Warehouse B,East,3,37.74,12.0,213,113.22,44.95,Critical Delay
ORD-11792,2025-09-10,2025-09-13,Organic Coffee,Grocery,FreshFoods,Warehouse C,East,7,40.83,8.0,3,285.82,18.87,On Time
ORD-11793,2025-09-10,2025-09-13,Winter Jacket,Clothing,Vogue Apparel,Warehouse B,South,2,40.1,12.0,113,80.2,26.08,On Time
ORD-11794,2025-09-11,2025-09-14,Denim Jeans,Clothing,Vogue Apparel,Warehouse C,West,2,78.61,12.0,200,157.22,56.89,On Time
ORD-11795,2025-09-11,2025-09-13,Wireless Earbuds,Electronics,TechCorp,Warehouse C,East,3,682.09,25.0,111,2046.28,703.7,On Time
ORD-11796,2025-09-11,2025-09-14,Bookshelf,Furniture,TimberCraft,Warehouse C,West,1,216.94,75.0,366,216.94,5.89,On Time
ORD-11797,2025-09-12,2025-09-25,Energy Drinks,Grocery,FreshFoods,Warehouse B,East,11,13.21,8.0,380,145.3,7.62,Critical Delay
ORD-11798,2025-09-13,2025-09-15,Bookshelf,Furniture,TimberCraft,Warehouse B,South,1,273.36,75.0,241,273.36,17.17,On Time
ORD-11799,2025-09-14,2025-09-19,Smartphone X,Electronics,TechCorp,Warehouse A,South,3,809.17,25.0,228,2427.52,837.13,On Time
ORD-11800,2025-09-14,2025-09-17,Office Chair,Furniture,TimberCraft,Warehouse C,South,2,135.94,75.0,126,271.89,16.88,On Time
ORD-11801,2025-09-14,2025-09-16,Organic Coffee,Grocery,FreshFoods,Warehouse B,South,9,25.8,8.0,26,232.22,14.58,On Time
ORD-11802,2025-09-15,2025-09-17,Energy Drinks,Grocery,FreshFoods,Warehouse C,South,14,37.94,8.0,88,531.17,-79.68,On Time
ORD-11803,2025-09-15,2025-09-19,Winter Jacket,Clothing,Vogue Apparel,Warehouse B,West,3,55.05,12.0,157,165.16,60.06,On Time
ORD-11804,2025-09-15,2025-09-16,Wireless Earbuds,Electronics,TechCorp,Warehouse C,West,1,949.33,25.0,381,949.33,319.77,On Time
ORD-11805,2025-09-16,2025-09-17,Wireless Earbuds,Electronics,TechCorp,Warehouse C,East,1,992.35,25.0,344,992.35,334.82,On Time
ORD-11806,2025-09-16,2025-09-19,Running Shoes,Clothing,Vogue Apparel,Warehouse A,East,4,34.9,12.0,71,139.62,49.85,On Time
ORD-11807,2025-09-16,2025-09-27,Ergonomic Desk,Furniture,TimberCraft,Warehouse B,South,2,191.12,75.0,280,382.25,38.95,Critical Delay
ORD-11808,2025-09-18,2025-09-22,Wireless Earbuds,Electronics,TechCorp,Warehouse A,East,2,361.8,25.0,212,723.59,240.76,On Time
ORD-11809,2025-09-18,2025-09-23,Office Chair,Furniture,TimberCraft,Warehouse C,West,2,207.47,75.0,297,414.93,45.49,On Time
ORD-11810,2025-09-19,2025-09-24,Backpack,Accessories,Apex Goods,Warehouse B,North,1,26.88,18.0,346,26.88,3.1,On Time
ORD-11811,2025-09-19,2025-09-20,Energy Drinks,Grocery,FreshFoods,Warehouse A,South,6,23.32,8.0,387,139.94,7.2,On Time
ORD-11812,2025-09-19,2025-09-21,Ergonomic Desk,Furniture,TimberCraft,Warehouse B,East,2,490.66,75.0,70,981.33,158.77,On Time
ORD-11813,2025-09-19,2025-09-23,Ergonomic Desk,Furniture,TimberCraft,Warehouse B,South,1,251.55,75.0,188,251.55,12.81,On Time
ORD-11814,2025-09-19,2025-09-23,Running Shoes,Clothing,Vogue Apparel,Warehouse A,South,2,103.8,12.0,37,207.59,77.04,On Time
ORD-11815,2025-09-20,2025-09-23,Backpack,Accessories,Apex Goods,Warehouse C,South,1,39.19,12.0,117,39.19,11.64,On Time
ORD-11816,2025-09-20,2025-09-23,Backpack,Accessories,Apex Goods,Warehouse C,West,3,24.32,12.0,115,72.95,26.83,On Time
ORD-11817,2025-09-20,2025-09-21,Bulk Almonds,Grocery,FreshFoods,Warehouse A,West,11,29.18,8.0,3,321.0,21.68,On Time
ORD-11818,2025-09-21,2025-10-07,4K Monitor,Electronics,TechCorp,Warehouse B,North,3,298.87,37.5,360,896.61,295.06,Critical Delay
ORD-11819,2025-09-21,2025-09-30,Smartphone X,Electronics,TechCorp,Warehouse B,North,3,334.83,37.5,350,1004.5,332.82,Delayed
ORD-11820,2025-09-21,2025-10-02,Backpack,Accessories,Apex Goods,Warehouse B,North,3,135.13,18.0,347,405.38,173.42,Critical Delay
ORD-11821,2025-09-22,2025-09-23,Denim Jeans,Clothing,Vogue Apparel,Warehouse B,North,4,135.99,18.0,69,543.96,208.58,On Time
ORD-11822,2025-09-23,2025-09-27,Ergonomic Desk,Furniture,TimberCraft,Warehouse A,South,2,135.45,75.0,291,270.91,16.68,On Time
ORD-11823,2025-09-23,2025-10-01,4K Monitor,Electronics,TechCorp,Warehouse B,North,3,787.0,37.5,177,2361.01,807.6,Delayed
ORD-11824,2025-09-23,2025-09-24,Energy Drinks,Grocery,FreshFoods,Warehouse A,West,14,33.76,8.0,27,472.57,33.81,On Time
ORD-11825,2025-09-24,2025-09-27,Smartphone X,Electronics,TechCorp,Warehouse A,West,2,462.32,25.0,280,924.63,311.12,On Time
ORD-11826,2025-09-25,2025-09-27,Running Shoes,Clothing,Vogue Apparel,Warehouse B,West,2,92.96,12.0,103,185.91,68.36,On Time
ORD-11827,2025-09-25,2025-09-26,Energy Drinks,Grocery,FreshFoods,Warehouse B,North,6,45.36,12.0,79,272.14,15.77,On Time
ORD-11828,2025-09-27,2025-10-02,Energy Drinks,Grocery,FreshFoods,Warehouse C,South,13,44.0,8.0,79,572.04,41.76,On Time
ORD-11829,2025-09-29,2025-10-02,Wireless Earbuds,Electronics,TechCorp,Warehouse A,East,1,913.94,25.0,116,913.94,307.38,On Time
ORD-11830,2025-09-29,2025-10-13,Denim Jeans,Clothing,Vogue Apparel,Warehouse B,South,5,71.14,12.0,286,355.72,136.29,Critical Delay
ORD-11831,2025-09-30,2025-10-04,Organic Coffee,Grocery,FreshFoods,Warehouse A,West,12,44.38,8.0,7,532.59,38.61,On Time
ORD-11832,2025-09-30,2025-10-03,Smart Watch Band,Accessories,Apex Goods,Warehouse B,East,1,136.67,12.0,135,136.67,55.5,On Time
ORD-11833,2025-10-01,2025-10-11,Organic Coffee,Grocery,FreshFoods,Warehouse B,North,12,39.24,12.0,232,470.9,31.67,Delayed
ORD-11834,2025-10-01,2025-10-06,Wireless Earbuds,Electronics,TechCorp,Warehouse A,West,1,1071.99,25.0,92,1071.99,362.7,On Time
ORD-11835,2025-10-02,2025-10-10,Organic Coffee,Grocery,FreshFoods,Warehouse B,East,10,43.54,8.0,7,435.36,30.83,Delayed
ORD-11836,2025-10-03,2025-10-04,Laptop Pro,Electronics,TechCorp,Warehouse A,South,3,675.15,25.0,302,2025.44,696.4,On Time
ORD-11837,2025-10-03,2025-10-06,Office Chair,Furniture,TimberCraft,Warehouse A,East,1,386.07,75.0,121,386.07,39.71,On Time
ORD-11838,2025-10-04,2025-10-07,Backpack,Accessories,Apex Goods,Warehouse B,North,5,141.19,18.0,58,705.97,308.69,On Time
ORD-11839,2025-10-04,2025-10-06,Organic Coffee,Grocery,FreshFoods,Warehouse B,East,10,16.76,8.0,234,167.6,9.41,On Time
ORD-11840,2025-10-04,2025-10-09,4K Monitor,Electronics,TechCorp,Warehouse A,North,3,478.73,37.5,320,1436.18,483.91,On Time
ORD-11841,2025-10-05,2025-10-06,Smart Watch Band,Accessories,Apex Goods,Warehouse C,West,3,65.19,12.0,131,195.56,82.0,On Time
ORD-11842,2025-10-05,2025-10-07,Running Shoes,Clothing,Vogue Apparel,Warehouse A,West,4,148.52,12.0,357,594.09,231.64,On Time
ORD-11843,2025-10-05,2025-10-06,Winter Jacket,Clothing,Vogue Apparel,Warehouse C,South,1,148.75,12.0,231,148.75,53.5,On Time
ORD-11844,2025-10-05,2025-10-09,Running Shoes,Clothing,Vogue Apparel,Warehouse A,South,5,112.46,12.0,99,562.3,218.92,On Time
ORD-11845,2025-10-05,2025-10-10,Running Shoes,Clothing,Vogue Apparel,Warehouse B,West,3,83.15,12.0,94,249.44,93.78,On Time
ORD-11846,2025-10-06,2025-10-08,Laptop Pro,Electronics,TechCorp,Warehouse C,East,1,902.55,25.0,236,902.55,303.39,On Time
ORD-11847,2025-10-06,2025-10-10,Backpack,Accessories,Apex Goods,Warehouse B,South,3,149.83,12.0,251,449.5,196.28,On Time
ORD-11848,2025-10-07,2025-10-12,4K Monitor,Electronics,TechCorp,Warehouse A,South,3,541.98,25.0,20,1625.94,556.58,On Time
ORD-11849,2025-10-08,2025-10-23,Laptop Pro,Electronics,TechCorp,Warehouse B,North,2,1038.19,37.5,215,2076.38,707.98,Critical Delay
ORD-11850,2025-10-09,2025-10-14,Leather Wallet,Accessories,Apex Goods,Warehouse B,North,2,123.06,18.0,338,246.13,101.76,On Time
ORD-11851,2025-10-09,2025-10-11,Laptop Pro,Electronics,TechCorp,Warehouse B,North,1,358.7,37.5,86,358.7,106.79,On Time
ORD-11852,2025-10-09,2025-10-21,Bulk Almonds,Grocery,FreshFoods,Warehouse B,South,8,23.34,8.0,5,186.75,10.94,Critical Delay
ORD-11853,2025-10-10,2025-10-20,Leather Wallet,Accessories,Apex Goods,Warehouse B,North,5,94.71,18.0,284,473.56,204.1,Delayed
ORD-11854,2025-10-10,2025-10-15,Energy Drinks,Grocery,FreshFoods,Warehouse B,West,8,29.7,8.0,302,237.57,15.01,On Time
ORD-11855,2025-10-10,2025-10-15,Organic Coffee,Grocery,FreshFoods,Warehouse B,North,12,32.23,12.0,1,386.78,24.94,On Time
ORD-11856,2025-10-10,2025-10-23,4K Monitor,Electronics,TechCorp,Warehouse B,East,1,217.62,25.0,95,217.62,63.67,Critical Delay
ORD-11857,2025-10-11,2025-10-13,4K Monitor,Electronics,TechCorp,Warehouse B,West,1,225.04,25.0,222,225.04,66.26,On Time
ORD-11858,2025-10-11,2025-10-23,Backpack,Accessories,Apex Goods,Warehouse B,North,2,105.17,18.0,221,210.35,85.66,Critical Delay
ORD-11859,2025-10-11,2025-10-15,Leather Wallet,Accessories,Apex Goods,Warehouse B,North,5,73.07,18.0,79,365.36,155.41,On Time
ORD-11860,2025-10-12,2025-10-13,Bookshelf,Furniture,TimberCraft,Warehouse B,South,1,145.87,75.0,55,145.87,-8.33,On Time
ORD-11861,2025-10-12,2025-10-15,Bookshelf,Furniture,TimberCraft,Warehouse C,South,1,282.52,75.0,371,282.52,19.0,On Time
ORD-11862,2025-10-13,2025-10-16,4K Monitor,Electronics,TechCorp,Warehouse B,North,2,406.02,37.5,277,812.04,265.46,On Time
ORD-11863,2025-10-13,2025-10-15,Ergonomic Desk,Furniture,TimberCraft,Warehouse A,South,1,436.91,75.0,105,436.91,49.88,On Time
ORD-11864,2025-10-13,2025-10-22,Backpack,Accessories,Apex Goods,Warehouse B,North,4,111.06,18.0,298,444.25,190.91,Delayed
ORD-11865,2025-10-13,2025-10-15,Organic Coffee,Grocery,FreshFoods,Warehouse A,West,14,35.59,8.0,8,498.23,35.86,On Time
ORD-11866,2025-10-14,2025-10-17,Smart Watch Band,Accessories,Apex Goods,Warehouse B,North,5,45.03,18.0,248,225.14,92.31,On Time
ORD-11867,2025-10-16,2025-10-20,Bookshelf,Furniture,TimberCraft,Warehouse C,West,1,361.94,75.0,303,361.94,34.89,On Time
ORD-11868,2025-10-16,2025-10-18,Energy Drinks,Grocery,FreshFoods,Warehouse B,North,11,20.27,12.0,176,223.0,11.84,On Time
ORD-11869,2025-10-16,2025-10-17,Backpack,Accessories,Apex Goods,Warehouse A,East,2,134.67,12.0,160,269.35,115.21,On Time
ORD-11870,2025-10-17,2025-10-31,Winter Jacket,Clothing,Vogue Apparel,Warehouse B,East,5,41.92,12.0,298,209.59,77.84,Critical Delay
ORD-11871,2025-10-17,2025-10-20,Bookshelf,Furniture,TimberCraft,Warehouse C,West,1,476.38,75.0,374,476.38,57.78,On Time
ORD-11872,2025-10-17,2025-10-25,Bookshelf,Furniture,TimberCraft,Warehouse B,North,1,258.21,112.5,155,258.21,-4.61,Delayed
ORD-11873,2025-10-18,2025-10-23,Smartphone X,Electronics,TechCorp,Warehouse A,West,3,856.47,25.0,241,2569.41,886.79,On Time
ORD-11874,2025-10-18,2025-10-19,Laptop Pro,Electronics,TechCorp,Warehouse B,East,3,298.02,25.0,257,894.05,300.42,On Time
ORD-11875,2025-10-18,2025-10-19,Leather Wallet,Accessories,Apex Goods,Warehouse A,North,2,89.09,18.0,279,178.18,71.18,On Time
ORD-11876,2025-10-19,2025-10-20,Organic Coffee,Grocery,FreshFoods,Warehouse A,North,11,13.06,12.0,319,143.71,-21.56,On Time
ORD-11877,2025-10-21,2025-10-30,Bookshelf,Furniture,TimberCraft,Warehouse B,South,2,436.97,75.0,111,873.94,137.29,Delayed
ORD-11878,2025-10-21,2025-10-29,Organic Coffee,Grocery,FreshFoods,Warehouse B,North,11,28.08,12.0,8,308.91,18.71,Delayed
ORD-11879,2025-10-21,2025-10-24,Smartphone X,Electronics,TechCorp,Warehouse A,East,2,938.55,25.0,307,1877.1,644.48,On Time
ORD-11880,2025-10-21,2025-10-25,Ergonomic Desk,Furniture,TimberCraft,Warehouse B,North,1,448.37,112.5,117,448.37,33.42,On Time
ORD-11881,2025-10-22,2025-10-26,Backpack,Accessories,Apex Goods,Warehouse B,North,5,97.33,18.0,140,486.67,-73.0,On Time
ORD-11882,2025-10-23,2025-10-26,Office Chair,Furniture,TimberCraft,Warehouse A,North,2,259.36,112.5,193,518.72,47.49,On Time
ORD-11883,2025-10-23,2025-11-06,Winter Jacket,Clothing,Vogue Apparel,Warehouse B,North,1,88.35,18.0,286,88.35,26.34,Critical Delay
ORD-11884,2025-10-25,2025-10-28,Ergonomic Desk,Furniture,TimberCraft,Warehouse A,East,1,376.39,75.0,365,376.39,37.78,On Time
ORD-11885,2025-10-25,2025-10-27,Bulk Almonds,Grocery,FreshFoods,Warehouse A,South,8,20.12,8.0,240,160.99,8.88,On Time
ORD-11886,2025-10-25,2025-10-28,Smartphone X,Electronics,TechCorp,Warehouse B,East,1,1156.59,25.0,379,1156.59,392.31,On Time
ORD-11887,2025-10-27,2025-10-31,Laptop Pro,Electronics,TechCorp,Warehouse A,North,2,772.55,37.5,74,1545.11,522.04,On Time
ORD-11888,2025-10-27,2025-10-29,Organic Coffee,Grocery,FreshFoods,Warehouse A,West,9,37.38,8.0,182,336.38,22.91,On Time
ORD-11889,2025-10-27,2025-11-01,Backpack,Accessories,Apex Goods,Warehouse A,East,3,123.22,12.0,212,369.66,160.35,On Time
ORD-11890,2025-10-28,2025-10-30,Bulk Almonds,Grocery,FreshFoods,Warehouse C,South,12,46.03,8.0,184,552.38,40.19,On Time
ORD-11891,2025-10-28,2025-11-01,Laptop Pro,Electronics,TechCorp,Warehouse B,East,3,667.78,25.0,143,2003.33,688.67,On Time
ORD-11892,2025-10-28,2025-11-12,Leather Wallet,Accessories,Apex Goods,Warehouse B,North,5,34.44,18.0,75,172.18,68.48,Critical Delay
ORD-11893,2025-10-28,2025-10-30,Winter Jacket,Clothing,Vogue Apparel,Warehouse A,North,5,60.82,18.0,326,304.11,112.64,On Time
ORD-11894,2025-10-29,2025-10-30,Smartphone X,Electronics,TechCorp,Warehouse B,North,1,522.47,37.5,173,522.47,164.11,On Time
ORD-11895,2025-10-30,2025-11-13,Wireless Earbuds,Electronics,TechCorp,Warehouse B,North,3,660.7,37.5,281,1982.1,674.98,Critical Delay
ORD-11896,2025-10-30,2025-11-01,Smart Watch Band,Accessories,Apex Goods,Warehouse B,East,4,67.51,12.0,26,270.02,115.51,On Time
ORD-11897,2025-11-01,2025-11-03,Energy Drinks,Grocery,FreshFoods,Warehouse A,East,5,39.24,8.0,8,196.22,11.7,On Time
ORD-11898,2025-11-01,2025-11-16,Wireless Earbuds,Electronics,TechCorp,Warehouse B,West,2,294.98,25.0,343,589.96,193.99,Critical Delay
ORD-11899,2025-11-01,2025-11-06,Bulk Almonds,Grocery,FreshFoods,Warehouse B,South,12,36.4,8.0,267,436.86,30.95,On Time
ORD-11900,2025-11-01,2025-11-05,Bulk Almonds,Grocery,FreshFoods,Warehouse B,North,11,36.83,12.0,116,405.18,26.41,On Time
ORD-11901,2025-11-01,2025-11-05,Ergonomic Desk,Furniture,TimberCraft,Warehouse A,East,2,273.11,75.0,233,546.22,71.74,On Time
ORD-11902,2025-11-02,2025-11-09,Backpack,Accessories,Apex Goods,Warehouse B,North,1,30.01,18.0,329,30.01,4.5,Delayed
ORD-11903,2025-11-04,2025-11-09,Leather Wallet,Accessories,Apex Goods,Warehouse A,East,4,43.07,12.0,58,172.27,71.52,On Time
ORD-11904,2025-11-04,2025-11-05,Ergonomic Desk,Furniture,TimberCraft,Warehouse A,East,2,196.13,75.0,48,392.26,40.95,On Time
ORD-11905,2025-11-04,2025-11-07,Running Shoes,Clothing,Vogue Apparel,Warehouse A,North,4,135.78,18.0,120,543.13,208.25,On Time
ORD-11906,2025-11-05,2025-11-07,Smartphone X,Electronics,TechCorp,Warehouse B,North,1,394.32,37.5,268,394.32,119.26,On Time
ORD-11907,2025-11-05,2025-11-06,Energy Drinks,Grocery,FreshFoods,Warehouse B,North,10,34.54,12.0,126,345.43,-51.81,On Time
ORD-11908,2025-11-06,2025-11-18,Bookshelf,Furniture,TimberCraft,Warehouse B,North,2,294.51,112.5,76,589.03,61.56,Critical Delay
ORD-11909,2025-11-06,2025-11-10,Smart Watch Band,Accessories,Apex Goods,Warehouse B,North,4,113.18,18.0,181,452.71,194.72,On Time
ORD-11910,2025-11-06,2025-11-23,Running Shoes,Clothing,Vogue Apparel,Warehouse B,North,2,57.77,18.0,330,115.53,37.21,Critical Delay
ORD-11911,2025-11-06,2025-11-10,4K Monitor,Electronics,TechCorp,Warehouse B,North,3,477.29,37.5,173,1431.88,482.41,On Time
ORD-11912,2025-11-06,2025-11-10,Organic Coffee,Grocery,FreshFoods,Warehouse A,East,9,27.0,8.0,339,243.04,15.44,On Time
ORD-11913,2025-11-08,2025-11-17,Leather Wallet,Accessories,Apex Goods,Warehouse B,West,5,42.41,12.0,342,212.06,89.43,Delayed
ORD-11914,2025-11-08,2025-11-09,4K Monitor,Electronics,TechCorp,Warehouse B,North,1,1150.64,37.5,85,1150.64,383.97,On Time
ORD-11915,2025-11-09,2025-11-14,4K Monitor,Electronics,TechCorp,Warehouse B,West,1,331.59,25.0,332,331.59,103.56,On Time
ORD-11916,2025-11-09,2025-11-13,4K Monitor,Electronics,TechCorp,Warehouse C,East,1,829.91,25.0,169,829.91,277.97,On Time
ORD-11917,2025-11-10,2025-11-14,4K Monitor,Electronics,TechCorp,Warehouse A,West,2,854.58,25.0,233,1709.15,585.7,On Time
ORD-11918,2025-11-11,2025-11-15,Bookshelf,Furniture,TimberCraft,Warehouse A,South,2,287.21,75.0,244,574.43,77.39,On Time
ORD-11919,2025-11-11,2025-11-12,Bulk Almonds,Grocery,FreshFoods,Warehouse C,East,7,41.9,8.0,304,293.3,19.46,On Time
ORD-11920,2025-11-12,2025-11-13,Organic Coffee,Grocery,FreshFoods,Warehouse B,West,7,36.31,8.0,46,254.2,16.34,On Time
ORD-11921,2025-11-12,2025-11-27,Bulk Almonds,Grocery,FreshFoods,Warehouse B,North,12,40.03,12.0,284,480.4,32.43,Critical Delay
ORD-11922,2025-11-14,2025-11-17,Energy Drinks,Grocery,FreshFoods,Warehouse A,East,7,20.25,8.0,89,141.75,7.34,On Time
ORD-11923,2025-11-14,2025-11-15,Bulk Almonds,Grocery,FreshFoods,Warehouse B,North,5,23.45,12.0,36,117.27,-17.59,On Time
ORD-11924,2025-11-15,2025-11-19,4K Monitor,Electronics,TechCorp,Warehouse B,North,1,533.95,37.5,132,533.95,168.13,On Time
ORD-11925,2025-11-15,2025-11-20,4K Monitor,Electronics,TechCorp,Warehouse C,South,3,1131.31,25.0,158,3393.92,1175.37,On Time
ORD-11926,2025-11-15,2025-11-28,Wireless Earbuds,Electronics,TechCorp,Warehouse B,South,2,859.06,25.0,375,1718.12,588.84,Critical Delay
ORD-11927,2025-11-16,2025-11-20,Bulk Almonds,Grocery,FreshFoods,Warehouse A,North,5,34.13,12.0,373,170.66,7.65,On Time
ORD-11928,2025-11-17,2025-11-21,Denim Jeans,Clothing,Vogue Apparel,Warehouse C,West,3,93.31,12.0,190,279.94,105.98,On Time
